product_title,product_price,review_title,review_rating,review_verified_buyer,review_content
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,Excelent,5,True,"Eu le-am cumpărat in primul rând pentru funcția de active noise cancelling. Ajuta foarte mult când ești într-un meeting la munca, și nu vrei sa se audă zgomotul din mediul ambiant."
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,"Excelente, merita fiecare leu!",5,False,"Am citit mai multe review-uri, cum ca aceste casti se aud bine dar nu chiar la fel de bine ca Bose 700, Bang&Olufsen Beoplay H35/95 sau Aripods Max. Ei bine, parerea mea este aceste casti sunt excelente si am sa va si explic de ce: <br /> - in primul rand ca sa scoti din ele tot ce pot nu va zgarciti la Spotify, Youtube sau melodiile stocate in telefon, daca aveti 2000lei pentru aceste casti nu va zgarciti si faceti un abonament Tidal sau Deezer (cost in jur de 40 de lei pe luna). Atentie la tipul de abonament pe care il selectati, eu va recomand abonamentul Tidal HiFi Plus ca sa aveti acces la Master songs, Dolby Atmos si Sony 360 audio. Gasit acolo albume si selectii marcate Master care se aud demential cu aceste casti!<br /> - instalati aplicatia Sony pentru aceste casti, scanati ambele urechi, aici aveti si acces la egalizatoare, va definiti propriul profil asa cum va place, Apple nu ofera asa ceva<br /> - Airpods suna oao pe iPhone, Sony suna oao pe un telefon Android care are LDAC ( protocol bluetooth pentru transfer cea mai inalta viteza) cu aplicatia Tidal si un abonament cu support LDAC si Sony 360<br /> - atentie dupa ce adaugati castile la telefonul Android faceti enable la LDAC, la unele telefoane se face din Optiuni dezvoltator. De asemea faceti on si in aplicatia castilor si prioritizati calitatea sunetului.<br /> - DSEE extreme on aduce o mica imbunatatire de asemenea iar bass-ul suna foarte bine<br /> - Noise canceling functioneaza mai bine decat la Airpods Max exceptie modul transparent unde Airpods Max suna mai natural<br /> - greutatea... Fata de Airpods Max uiti ca le porti<br /> <br /> Cons: raman amprente pe modelul negru in zona touch screen, modul transparent la Noise Canceling poate fi imbunantatit<br /> Concluzie: daca nu faceti un abonament la Tidal, Deezer si ramaneti cu Youtube si Spotify nu prea are sens sa le cumparati, ramaneti cu Sony1000XM4, Beoplay sau Airpods:) Inca un pont: daca le testati in magazin sunt variante demo si se aud doar ok:)"
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,Recenzie,3,True,"Am avut pana acum vreo 5 ani casti Sony bluetooth care aveau audio exceptional. Apoi am trecut la casti in ear. Dupa reclama consistenta si review-urile pozitive pentru noile casti Sony, am decis sa le achizitionez. Impresia generala este neutra: <br /> - pe partea audio, nu e nicio imbunatatire<br /> - noise cancelling este de top si poate singurul motiv care ar justifica achizitia acestor casti<br /> - lipseste NFC! Nu inteleg de ce ar scoate cineva aceasta functie. <br /> <br /> Per total nu cred ca merita 2000 lei aceste casti."
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,"Tehnologic foarte avansate, insa cu probleme",3,False,"⦿Am achizitionat cu anumite aspecte in minte. Noise canceling si microfoane bune. Iar la acest capitol nu cred ca exista alte casti mai bune pe piata in acest moment. Marea diferenta este facuta de tehnologia de a curata zgomotul din jurul tau in timp ce esti intr-un apel. Intr-o furtuna de ma lua pe sus, la celalalt capat al apelului s-a auzit vocea clara cu doar 2 scurte intreruperi. Nici o pereche de casti, fie Apple, Bose, Panasonic, chiar Sony, nu poate asa ceva. Ca bonus, ANC'ul este exceptional si diferenta sa simte fata de alte produse similare in zone extrem de zgomotoase! Alt lucru foarte important pentru mine este abilitatea de conectare la minim 2 dispozitive in acelasi timp. Mi-as fi dorit si un al 3lea pasiv la acesti bani, cum au castile Huawei Freebuds Pro, dar nu am noroc.
 ⦿Calitatea audio este pe masura asteptarilor mele in mare parte, se aud foarte bine, insa mi-au trebuit cateva zile bune sa ma adaptez sunetului. Mediile si inaltele sunt separate frumos si clar, insa bass'ul e incomplet, putin infundat, chiar daca are volum si cantitate, oarecum suna ca o boxa facuta de beton, nu din lemn, ii lipseste vibratia. Dar dupa mai multe experimentari, am reusit sa detectez o parte din problema. Aplicatia Sony, foarte buna, insa are un egalizator mincinos. Au introdus acest termen fals numit 'Clear Bass' ce inlocuieste frecventele joase din egalizator, astfel in loc sa ai 60hz, sau poate 25hz, ai minim 400hz si bara de ajustare de la Clear Bass. Pentru a intelege sunetul corect al acestor casti, recomand utilizarea unui alt egalizator pentru a corecta bass'ul. Eu il folosesc pe cel de la Spotify pe iPhone, si pe PC folosesc Equalizer APO. Nu o sa aduca calitatea la nivelul unor casti cu difuzor mai mare, asa cum sunt cele de la XM4, dar se apropie si pentru mine este suficient.
 ⦿Materialul este bun, chiar daca e complet plastic, insa detest finisajul. Nu cred ca exista o singura persoana pe aceasta planeta ce o sa ii placa acest finisaj. Absolut orice atingere minora lasa urme si semne. Este incomfortabil de curatat si oricum o faci degeaba pentru o data ce le atingi...
Trebuie sa clarific, acest material este bun doar in conditiile in care ai grija de casti. Daca vrei sa le arunci intr-un ghizdan si sa nu iti pese de starea lor in general, atunci da, mai mult ca sigur o sa existe probleme calitative.
 ⦿Controlul cu touch este mult mai bun decat ma asteptam, insa butoanele fizice sunt complet aiurea. Ai un buton de power ce trebuie sa il ti apasat 5 secunde pentru a porni castile, ce este complet inutil in timp ce sunt pornite, exceptie sa iti spuna cata baterie ai. Exact langa acest buton este al 2lea buton IDENTIC pentru a dezactiva/activa noise canceling. Nu imi amintesc o singura data sa nu fi incurcat aceste butoane in timp ce am avut castile pe cap. Si nu vreau sa folosesc telefonul mereu cand nu vreau sa am noise cancelling.
 ⦿Design'ul este frumos, dar complet pe dos! Sincer, XM4 imi plac mai mult cum arata, si inteleg de ce au redus posibilitatea de a compacta castile pentru a reduce posibile sunete externe de la orice articulatie, chiar daca ocupa mai mult spatiu. Sunt dispus sa accept aceasta schimbare, insa nu sunt de loc dispus sa inteleg de ce cupele castilor se rotesc spre exterior si nu spre interior cand vrei sa le cobori sa le ti dupa gat.
 ⦿Castile sunt foarte comfortabile si usoare, putin cam stranse, dar acest lucru este bun.
 ⦿Aplicatia este chiar exceptionala, daca nu consideram egalizatorul mincinos, optiunile incluse in aplicatie sunt chiar utile si importante. Insa este foarte esential sa mentionez ca sunt si lucruri ce sunt implementate gresit. Castile au functia de a oprii muzica si noise canceling'ul daca vorbesti 'speak to chat'. Normal, aceasta functie este chiar utila si poate fi oprita din aplicatie. Problema insa este ca uneori, cand iti aranjezi casca pe ureche, exista un control prin gest ce activeaza functia si devine foarte enervant, pentru ca fie trebuie sa iei telefonul sa o dezactivezi, fie il lasi asa si brusc ti se opreste muzica cand cineva vorbeste langa tine, sau daca esti intr-o convorbire, se opreste sunetul total daca spui ceva si nu mai auzi ce zice cealalta persoana! Pentru clarificare, am desoperit ulterior ca daca ti cu 2 degete pe casca dreapta pentru 2 secunde, se activeaza/dezactiveaza functia, dar e ceva pentru multi o sa fie frustrant deoarece nu exista direct in aplicatie posibilitatea de a dezactiva acest gest de control.
 
 Intrebarea la final ramane daca aceste casti merita 2100 de RON. Iar raspunsul meu este ca merita doar pentru anumite persoane. Daca obisnuiesti sa ai apeluri dese, in special pentru munca, aceste casti sunt exceptionale si merita. La fel daca iti petreci timpul in locuri zgomotoase, precum este distinsul Bucuresti. Insa pentru restul cumparatorilor, castile predecesoare XM4, vor aduce o experienta similara la un pret cu 40% mai mic si cu avantajul de a fi mult mai compacte. Daca pretul era 1500-1600 de ron, ofeream 4 stele."
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,Foarte multumit,5,True,"Grozave, se aud exceptional mai ales dupa ce te joci cu equalizerul, calitatea si designul sunt la cel mai inalt nivel, ce sa mai sony. The best. Se conecteaza super repede, aplicatia este tot de ce ai nevoie si se misca exemplar, bateria dupa 3 zile de teste se tine foarte bine, sunt usoare, stau bine si se aseaza foarte natural pe cap, nu pica nici la alergat decat la miscari super bruste, gesturile functioneaza instant, se aud super la convorbirile telefonice in ambele parti ale apelului, noise cancelling ul este uimitor si nu se simte acea presiune in urechi care ti cauzeaza migrene ca la apple airpods max sau bose qc 45 & 700. Cat despre husa e foarte calitativa si bine lucrata cu atentii la detalii. Recomand!"
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,"De la XM3 la XM5 (""trecand"" prin Bose 700)",4,True,"Putin context:
 - am achizitionat castile ca un upgrade la Sony XM3 (care s-au uzat, au trecut printr-o schimbare a PAD-urilor si nu mai tinea nici bateria la ele - dupa 3 ani si cateva luni de folosire).
 - inainte de a achizitiona XM5, am comandat tot de le emag Bose 700 pe care le-am returnat (vedeti la pros and cons de ce)
 
 Pros:
 - Active NC: din cele 3 mentionate mai sus (XM3. Bose 700 si XM5), au cel mai bun NC. Daca activezi functia de switch automat, se prind cand mergi/alergi sau cand esti indoor si calibreaza nivelul de NC / Ambient Noise. Mie personal mi se pare periculos sa mergi cu ele pe cap cu full NC on (cel putin in Bucuresti unde dau peste tine masini, trotinete si biciclete, chiar daca esti pe trotuar:) )
 - Range BT: par sa aiba cel mai mare range din cele 3... Nu e neaparat sesizabil dar la modul meu de folosire ma ajuta acei 2 extra metri prin casa
 - materialul folosit: contrar parerilor din celelalte review-uri, mie mi se pare un material destul de bun pe care NU raman asa multe urme (le-am luat pe cele Silver). La Bose cat si la XM3, le comandasem negre si pot sa spun ca arata oribil dupa ce le atingi de cateva ori.
 - dual connection: este ok sa le ai conectate simultan la PC si smartphone dar, daca alegi asta, LDAC va fi dezactivat. Partea cu adevarat misto e ca, spre deosebire de XM3, stiu sa trateze cererile de conectare cu device-uri cu care ai facut deja pairing fara sa mai fii nevoit sa le deconectezi de la un device inainte de a le conecta la altul.
 - microfonul (le): sunt superioare in orice scenario comparativ cu XM3 (care au un microfon oribil si nu prea pot fi folosite in call-uri... Mai ales de afara). Comparativ cu Bose 700, nu am sesizat vreo diferenta notabila la acest capitol.
 - aplicatia (cel putin in Android) este mult mai intuitiva ca cea de la Bose si cu un grad putin mai mare de configurare. Am vazut ca iti ofera si posibilitatea sa faci downgrade la Firmware... Posesorii de Bose QC35 stiu de ce e esential acest lucru:)).
 
 Cons:
 - sunetul mi se pare putin mai slab ca la XM3, dar semnificativ mai ok ca la Bose 700. Acum depinde si de ce setari ai la Eq si ce tip de muzica asculti.
 - pretul: nu prea pot justifica 2100 RON si probabil ca as fi pastrat vechea pereche daca nu se rupeau si tinea bateria decent.

 Concluzii: daca nu va intereseaza calitatea microfonului in convorbiri sau nu folositi dual device connect, luati XM3 care sunt la aproximativ jumatate de pret dar au un sunet cel putin la fel de bun si NC decent. Si Bose 700 sunt o alegere foarte buna considerand ca sunt cu 30% mai ieftine.
 Am dat 4 stele pentru ca pretul mi se pare prea mare pentru ce ofera (si nu, nu stiu ce ar trebui sa ofere de banii astia) si sunetul nu este neaparat un improvement comparativ cu XM3 (ba dimpotriva - ceea ce e pe de alta parte un mare plus pentru XM3 la 1.000-1.100 RON)

PS: chiar si rupte cum erau XM3, tot mi s-au parut mai ok ca Bose 700."
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,Acceptabil,3,True,"Experienta audio este foarte buna in comparatie cu xm3 sau xm4, se aproprie de Airpodsmax. La ANC sunt peste xm4 un pic si poate chiar peste airpodsmax dar calitatea plasticului lasa de dorit! Daca nu vreti amprente permanente vizibile evitati varianta black! Din pacate ambele au acel scartait de plastic in timp ce mergi/intorci capul, la ambele perechi a aparut fenomenul acesta dupa nici 2 zile, la varianta neagra pe partea dreapta si la varianta bej(""silver"") pe stanga si un pic pe dreapta... Eu personal sunt sensibil la acest aspect! O sa trec la Beoplay H95"
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,E ce trebuie,5,False,"Eu nu mă pot considera un audiofil, dar pot spune că-mi place să ascult muzică la o calitate cât de cât bună, iar aceste căști își fac treaba perfect. Din punctul meu de vedere se aude a-ntâia și, mai presus de atât, sunt extrem de comode (și am ditamai lubenița de cap). În ceea ce privește materialele, n-am nimic împotriva modului în care au fost fabricate. Sunt căști, nu bijuterii. Sony rămâne the king of the hill în ceea ce privește aspectul audio. Înainte sa cumpăr XM5 am avut și încă am WF-1000XM4, care sunt niște earbuds, de asemenea, de nota 10. Cheers!"
"Casti Over the Ear Sony WH-1000XM5B, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Negru",1799.99,Nu merita,2,False,"Fac comparatie cu Bose 700 care sunt de vreo 2 ani pe piata si Bose QC 35II, (ambele perechi le detin).<br /> Sony sunt clar peste Bose QC35 din toate punctele de vedere, calitate audio conferinte, calitate muzica, NC, anularea zgomotului de fundal in apeluri. Cand vine vorba de confort, fiind purator de ochelari, faptul ca Sony sunt mai usoare si nu stau asa de strans pe cap, imi creaza un disconfort (ciudat, ma asteptam la opusul).<br /> Cand le-am comparat cu Bose 700, la fel, mai confortabile Bose pentru mine, NC-ul mi s-a parut similar, nu pot spune ca una a fost mai buna decat cealalta pereche, anularea zgomotului de fundal a parut un pic mai bun pe Bose (probabil Sony se vor imbunatati in timp cu updates ), cat despre sunet, spre surprinderea mea nu mi-a placut deloc comparativ cu Bose 700, Sony au un sunet deschi cu bass, insa, bass-ul pare fals, am incercat cu tot felul de setari de EQ si Bose se auzea cel mai natural.<br /> Cate despre calitatea materialelor, Sony mi se par ultimele ieftinituri... Inteleg ca au vrut sa fie usoare dar mi se par prost facut, imediat cum le iei in mana ti se pare ca ceva nu este in regula.<br /> Nu isi merita banii sub nicio forma, mai ales ca Bose 700 se gasesc la preturi accesibile."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumit,5,True,"Este. Un cadou oferit fiului meu de care este foarte mulțumit. Mi-a spus ca ii plac mai mult față de cele de la Apple Airpods Max și chiar cele de la Dr Free, pe care le-a avut."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,False,Sunt foarte bune da la mine după 2 săptămâni a picat casca dreapta și nu se mai auzea nimic
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Nu recomand,1,True,"Vopseaua mată de pe casti a inceput sa se ia. Le am de 5 luni si am avut grija de ele, in rest se aud ok. Emag nu le repara la garantie spunand ca le am curatat eu cu ce nu trebuie"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumita,5,True,"Sunt foarte incantata de casti, sunt exact ce trebuie!<br /> Si livrarea a fost rapida"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,False,"Peste asteptari din toate punctele de vedere. Funcția de reducere a zgomotului funcționează mult mai bine decât ma așteptam su diferența dintre Sony și alte mărci se simte. Calitatea audio e foarte bună, iar dacă te joci puțin la EQ și mărești frecventele înalte e și mai bine. Am testat și SENNHEISER Momentum 4, iar diferențele sunt foarte clare, in favoarea Sony. Cu siguranță merita diferența de preț. Recomand din toată inima."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,"Super faine căștile, NU pentru gaming!",4,True,"Se aud foarte bine, build quality superior iar noise cancelling chiar depășește orice așteptări.<br /> <br /> Dacă cumpărați căștile doar pentru audio experience, atunci e o alegere foarte bună. Atenție în schimb pentru cei ce vor să le folosească și în gaming! Nu suportă stereo audio + microfon. Prin urmare n-ai cum să ai un sunet decent și microfon în același timp, nici măcar pe cablu.<br /> <br /> În business meetings, am întâlnit probleme de conectare cu Windows10, se conectau doar pe stereo, nu și pe headset (ca să meargă microfonul). Pe Windows11 au mers foarte bine ambele moduri.<br /> <br /> O să dau 5 stele pentru build quality, sunet și noice cancelling, până la urmă pentru asta dunt gândite. <br /> <br /> Nu cumpărați dacă aveți de gând să le folosiți în gaming!"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumit,5,True,Foarte bune
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte bune căștile dor va rog sa adăugați senzorul de proximitate in ambele cupe deoarece oprirea automata nu funcționează cum trebuie De asemenea va rog faceți sa fie Water Reaistant următoarele modele,4,True,Noise cancelling extraordinar
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,"Recomand, sunetul este excelent, iar funcția de ANC își face treaba fără vreun reproș."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Sony WH-1000M5 vs Sony WH-1000XM3,5,True,"O sa incerc sa imi expun parerea mai jos si sa fac o comparatie intre Sony WH1000XM5 si WH1000XM3 (pe care le detin si le-am folosit timp de 3 ani).<br /> Va reamintesc ca avem auzul diferit, fiecare dintre noi avand auzul mai sensibil pe anumite frecvente. De aici si parerile diametral opuse la produsele audio in general. De exemplu am citit pareri despre produse unde unii spuneau: bass-ul este suuuuper puternic, iar altii: lipsa totala de bass. 😊 <br /> Incep prin a va evidentia minusurile castilor Sony WH1000XM5 (unele au mai fost scrise aici)<br /> - Nu se pliaza. Pentru cei care le folosesc in deplasari este un mare minus. Probabil au ales sa fie mai inchegate. Au fost discutii ca dupa un timp XM4 sau XM3 incep sa scartaie sau sa trosneasca. (eu nu am patit asa ceva cu XM3)<br /> - Cand le pui pe gat cupele se intorc doar cu buretele in sus, fiind destul de expuse. Ce ii costa pe fabricanti sa le faca rotative in ambele parti sau macar cu buretele in jos?!<br /> - Un aspect care pe mine m-a deranjat destul de tare este ca raman urme/amprente pe ele oricat de curat ai fi pe maini. Dupa cateva atingeri ai senzatia ca un copil mic s-a jucat cu ele si le-a mazgalit. Aici ma refer la culoarea neagra. Nu stiu daca pe alte culori se observa asa de tare. Avand si comenzile de tip “touch” este clar ca o sa stai cu mana pe ele mai des.<br /> <br /> Dimensiuni. <br /> Mie nu mi s-au parut mari dar cu siguranta sunt mai groase fata de XM3 (posibil asemanatoare cu XM4). Deignul depinde de gusturile fiecaruia, mie mi s-a parut OK.<br /> Pentru mine sunt comode, dar depinde de fiecare ""scafarlie"". Le pot tine 4-5 ore fara probleme.<br /> <br /> Plusuri (comparativ cu XM3) ar fi urmatoarele:<br /> - Bass-ul este prezent, definit si curat. La XM3 mi s-a parut ca este mai puternic deoarece uneori vibrau buretii, dar cred ca puterea era aceeasi. Posibil la hip-hop/rap sa fie mai interesant sa iti vibreze cu tot cu casti 😊. Poate datorita acestui bass echilibrat mediile sunt mai clare. Sunetul este curat si de o calitate foarte buna. Am incercat rock vechi, rap, pop, in toate a fost o auditie placuta. PARCA un pic mai buna fata de XM3 (nici acestea nu sunt slabe calitativ). Sincer nu am sesizat o evolutie extraordinara a calitatii fata de celelalte. O diferenta exista dar nu WOW.<br /> - ANC-ul (active noise canceling) este imbunatatit fata de XM3 dar nu este o diferenta foarte mare. Zgomotele facute de ventilatoare, aer conditionat si alte echipamente care bazaie, sunt acoperite de ambele modele de casti. Diferenta pe care am sesizat-o este ca la XM3 se auzea acel ANC foarte putin ca un fel de fasait de joasa intensitate, cu care unii utilizatori nu s-au obisnuit. La XM5 acel zgomot nu mai exista. Cam asta ar fi diferenta. Clar ANC-ul isi face treaba foarte bine izoleaza chiar si vocile 60%-80%. (tot cam asa si la XM3). Atentie! Unii nu supota ANC-ul, dar se poate regla. (exista o senzatie de presiune in urechi)<br /> Acumulatorul este mult mai bun la XM5. Nu pot sa dau o estimare, deoarece nu le-am descarcat mereu complet. O sa revin dupa cateva teste. <br /> In video-covorbiri pe Skype se aud OK pe laptop. La telefon au fost persoane care mi-au spus ca se aude OK, altele ca ma aud infundat si in departare. Zgomotele de fond nu sunt acoperite asa cum se lauda Sony, astfel ca sunt auzite de catre interlocutori.<br /> <br /> Nu scapa prea mult sunetul in exterior, astfel ca nu ii deranjezi pe cei din jur cu ce asculti. Cam pana pe la 50% nu sesizeaza nimeni. Apoi foarte putin.<br /> Lag-ul in Youtube si filme nu prea exista. Am observant ceva dar nu stiu daca era din cauza castilor) Nu stiu in jocuri deoarece nu le-am incercat.<br /> <br /> Se pot conecta la 2 device-uri si comuta destul de usor intre ele. Ba mai mult poti sa asculti de pe ambele in acelasi timp. Exista posibilitatea sa activezi Adaptive Sound Control si sa isi reglaze ANC-ul in functie de mediul in care te afli. Astfel sa nu mai fie nevoie sa il treci pe “ambient” sau ANC cand esti pe strada, in autobuz, etc. Personal nu folosesc.. Dar na. Exista si multe alte optiuni dar va las sa le descoperiti pe site-urile de specialitate<br /> <br /> O concluzie de final, deoarece m-am intins cam mut. <br /> Sunt pentru audiofili? Nu stiu, pt ca nu ma consider unul iar aici e de discutat. Se pare ca nu toti avem capacitatea sa auzim chiar atat de fin incat sa ne credem audiofili. Poate este si o chestie care se educa in timp si tine si de situatia financiara a fiecaruia. 😊<br /> Sunt pt cei care apreciaza calitatea audio dar si functiile in plus fata de niste casti clasice? DA<br /> Pretul de 1700 lei este potrivit? NU<br /> Merita sa le cumperi in detrimentul celor MX3 Sau MX4? La pretul acesta NU.<br /> Le-as returna? NU 😊<br /> Daca aveti intrebari si le si “vad”, va raspund cu placere."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Cele mai bune casti sub 1000€,5,True,"Le am tot testat, sunt perfecte, nu au o presiunea deranjanta pt ANC ca la alte casti mai scumpe cu ANC mai slab, practic au un AI care stie cat ANC ai nevoie.<br /> Adevarat, un dezavantaj ar fi ca sunt foarte sensibile la atingeri uleioase deci trebuie curatate mai des, alt dezavantaj ar fi ca nu sunt rezistente la nimic transpiratie sau altceva deci nu prea poti sa le iei la sala.<br /> In rest totul se indreapta spre perfectiune"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Multumit,5,True,"Sunetul este superb, iar anularea fonica buna. Se aud zgomote imprejur, insa de indata ce pornesc muzica, aceste sunt reduse semnificativ mai mult. <br /> <br /> Ceea ce nu-mi place la ele este faptul ca daca ploua sau este prezenta umiditate ridicata in aer, touchpad-ul tinde sa o ia razna si sa genereze apasari random, care uneori devin enervante (din fericire cand se intampla acest lucru, castile il dezactiveaza pana la repornirea acestora)"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,Sunt faine
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,"Senzationale. Sunet excelent, singurul minus probabil este decizia de a avea castile invartindu-se la 90 de grade doar intr-o singura directie"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Acceptabil,4,True,"Pana acum castile s-au comportat exemplar de cand le am. Comode, bentita este putin prea dura pentru gustul meu as fi vrut ceva mai moale. Ca sunet sunt foarte bune cu mici ajustari din eq, anc este top nu am ce sa reprosez. Acum din punctul meu de vedere merita 1800 lei? Nu chiar. Am sa mai testez cateva zile aceste casti si probabil voi reveni cu actualizari. Pana acum nu stiu daca sa le pastrez sau sa le dau retur sa iau un momentum 4 sau qc45"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Pret/calitate merita,5,False,Pentru suma de 1600 sunt printre cele mai bune casti bluetooth de pe market
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Fix ce te aștepți,4,True,"Super comode, destul de precise, gesturile sunt precise, dar dacă vreți să stoarceți tot ce au de oferit va sugerez Tidal sau Apple Music.<br /> Păcat de unele funcții precum un auto shutdown/standby atunci când nu le folosești sa nu fie nevoie sa le tot oprești și pornești sau gesturile sa fie disponibile pe ambele pads.<br /> Ce tine de baterie încă nu mă pot pronunța, momentan pot zice că de la 60% la 20% au fost redate 6 ore numai pe ANC on. Închid cu o nota pozitiva pe încărcare, bateria a facut un 20 - 100 in mai puțin de 30 de minute."
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Excelent,5,True,Foarte bune. Recomand pentru toata experienta oferita
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Foarte multumita,5,True,"Au fost cadou. Soțul meu este foarte mulțumit de aceste căști și nu a avut nici o plângere până acum la adresa lor. Par o investiție bună, însă în comparație cu Airpods Max, mie una nu îmi plac. Asta este o părere personală, bineînțeles. Soțul nu le-ar da în favoarea Max-urilor. Probabil ține de obișnuiță și scop."
